Store,Dept,Date,Weekly_Sales,IsHoliday
34,3,2011-08-26,11951.28,False
34,3,2011-09-02,9854.57,False
34,3,2011-09-09,8707.68,True
34,3,2011-09-16,7324.58,False
34,3,2011-09-23,7335.34,False
34,3,2011-09-30,5596.21,False
34,3,2011-10-07,6311.39,False
34,3,2011-10-14,5626.36,False
34,3,2011-10-21,5969.1,False
34,3,2011-10-28,5873.51,False
34,3,2011-11-04,5787.32,False
34,3,2011-11-11,5798.81,False
34,3,2011-11-18,6381.24,False
34,3,2011-11-25,6994.6,True
34,3,2011-12-02,6278.18,False
34,3,2011-12-09,7321.73,False
34,3,2011-12-16,7971.73,False
34,3,2011-12-23,10861.1,False
34,3,2011-12-30,5214.96,True
34,3,2012-01-06,7909.68,False
34,3,2012-01-13,8692.61,False
34,3,2012-01-20,7782.51,False
34,3,2012-01-27,8107.47,False
34,3,2012-02-03,8132.24,False
34,3,2012-02-10,8282.69,True
34,3,2012-02-17,6920.88,False
34,3,2012-02-24,7233.11,False
34,3,2012-03-02,8185.6,False
34,3,2012-03-09,6486.2,False
34,3,2012-03-16,6152.18,False
34,3,2012-03-23,5699.02,False
34,3,2012-03-30,4966.87,False
34,3,2012-04-06,6037.85,False
34,3,2012-04-13,5314.23,False
34,3,2012-04-20,5372.82,False
34,3,2012-04-27,5082.12,False
34,3,2012-05-04,5051.2,False
34,3,2012-05-11,4780.58,False
34,3,2012-05-18,6181.19,False
34,3,2012-05-25,5333.98,False
34,3,2012-06-01,4887.24,False
34,3,2012-06-08,4881.48,False
34,3,2012-06-15,4829.13,False
34,3,2012-06-22,4849.61,False
34,3,2012-06-29,5452.59,False
34,3,2012-07-06,5321.87,False
34,3,2012-07-13,8502.64,False
34,3,2012-07-20,13363.91,False
34,3,2012-07-27,15868.17,False
34,3,2012-08-03,24333.63,False
34,3,2012-08-10,34661.99,False
34,3,2012-08-17,39778.11,False
34,3,2012-08-24,14519.07,False
34,3,2012-08-31,8598.91,False
34,3,2012-09-07,7604.25,True
34,3,2012-09-14,6675.69,False
34,3,2012-09-21,6683.95,False
34,3,2012-09-28,6465.82,False
34,3,2012-10-05,6474.71,False
34,3,2012-10-12,6181.21,False
34,3,2012-10-19,6204.23,False
34,3,2012-10-26,5715.89,False
34,4,2010-02-05,20259.72,False
34,4,2010-02-12,19597.05,True
34,4,2010-02-19,19180.13,False
34,4,2010-02-26,19059.36,False
34,4,2010-03-05,19987.31,False
34,4,2010-03-12,18556.06,False
34,4,2010-03-19,18304.48,False
34,4,2010-03-26,18319.42,False
34,4,2010-04-02,20353.85,False
34,4,2010-04-09,18844.02,False
34,4,2010-04-16,18661.73,False
34,4,2010-04-23,18405.92,False
34,4,2010-04-30,17517.0,False
34,4,2010-05-07,19788.51,False
34,4,2010-05-14,18334.79,False
34,4,2010-05-21,19211.42,False
34,4,2010-05-28,19706.16,False
34,4,2010-06-04,19046.77,False
34,4,2010-06-11,17840.7,False
34,4,2010-06-18,17426.33,False
34,4,2010-06-25,17757.65,False
34,4,2010-07-02,18795.15,False
34,4,2010-07-09,19504.53,False
34,4,2010-07-16,18319.2,False
34,4,2010-07-23,18439.66,False
34,4,2010-07-30,18913.69,False
34,4,2010-08-06,21613.23,False
34,4,2010-08-13,20768.21,False
34,4,2010-08-20,21013.1,False
34,4,2010-08-27,17637.44,False
34,4,2010-09-03,22259.05,False
34,4,2010-09-10,20418.75,True
34,4,2010-09-17,19585.65,False
34,4,2010-09-24,19627.43,False
34,4,2010-10-01,18747.55,False
34,4,2010-10-08,18948.46,False
34,4,2010-10-15,18265.8,False
34,4,2010-10-22,18749.78,False
34,4,2010-10-29,17777.52,False
34,4,2010-11-05,21113.12,False
34,4,2010-11-12,19482.86,False
34,4,2010-11-19,20135.47,False
34,4,2010-11-26,25455.17,True
34,4,2010-12-03,19013.5,False
34,4,2010-12-10,19631.01,False
34,4,2010-12-17,21133.81,False
34,4,2010-12-24,27121.67,False
34,4,2010-12-31,21366.43,True
34,4,2011-01-07,20495.07,False
34,4,2011-01-14,19219.99,False
34,4,2011-01-21,19641.22,False
34,4,2011-01-28,17622.6,False
34,4,2011-02-04,21078.34,False
34,4,2011-02-11,18624.34,True
34,4,2011-02-18,18316.33,False
34,4,2011-02-25,18626.25,False
34,4,2011-03-04,18863.99,False
34,4,2011-03-11,17846.82,False
34,4,2011-03-18,20223.34,False
34,4,2011-03-25,17150.26,False
34,4,2011-04-01,17799.22,False
34,4,2011-04-08,18804.21,False
34,4,2011-04-15,17685.03,False
34,4,2011-04-22,20043.86,False
34,4,2011-04-29,17463.41,False
34,4,2011-05-06,19482.55,False
34,4,2011-05-13,17098.28,False
34,4,2011-05-20,17681.96,False
34,4,2011-05-27,19814.54,False
34,4,2011-06-03,19309.6,False
34,4,2011-06-10,19096.45,False
34,4,2011-06-17,18081.48,False
34,4,2011-06-24,17717.91,False
34,4,2011-07-01,18887.86,False
34,4,2011-07-08,18622.21,False
34,4,2011-07-15,17248.71,False
34,4,2011-07-22,18089.76,False
34,4,2011-07-29,18353.0,False
34,4,2011-08-05,21421.73,False
34,4,2011-08-12,21924.39,False
34,4,2011-08-19,21361.58,False
34,4,2011-08-26,18740.81,False
34,4,2011-09-02,20288.22,False
34,4,2011-09-09,20167.74,True
34,4,2011-09-16,19851.9,False
34,4,2011-09-23,19120.84,False
34,4,2011-09-30,18957.72,False
34,4,2011-10-07,20717.36,False
34,4,2011-10-14,19665.95,False
34,4,2011-10-21,20125.4,False
34,4,2011-10-28,19893.3,False
34,4,2011-11-04,21092.35,False
34,4,2011-11-11,20885.87,False
34,4,2011-11-18,20515.51,False
34,4,2011-11-25,25958.73,True
34,4,2011-12-02,19920.61,False
34,4,2011-12-09,19630.03,False
34,4,2011-12-16,20269.54,False
34,4,2011-12-23,27660.5,False
34,4,2011-12-30,20811.78,True
34,4,2012-01-06,22575.56,False
34,4,2012-01-13,19696.52,False
34,4,2012-01-20,19221.15,False
34,4,2012-01-27,18653.17,False
34,4,2012-02-03,20396.85,False
34,4,2012-02-10,21056.11,True
34,4,2012-02-17,19798.48,False
34,4,2012-02-24,19394.36,False
34,4,2012-03-02,20396.57,False
34,4,2012-03-09,19294.45,False
34,4,2012-03-16,18859.22,False
34,4,2012-03-23,17177.48,False
34,4,2012-03-30,18596.5,False
34,4,2012-04-06,22024.25,False
34,4,2012-04-13,19742.5,False
34,4,2012-04-20,19996.8,False
34,4,2012-04-27,19794.26,False
34,4,2012-05-04,21208.14,False
34,4,2012-05-11,19511.88,False
34,4,2012-05-18,19556.49,False
34,4,2012-05-25,20714.13,False
34,4,2012-06-01,21667.34,False
34,4,2012-06-08,21465.23,False
34,4,2012-06-15,19908.28,False
34,4,2012-06-22,21121.43,False
34,4,2012-06-29,19922.49,False
34,4,2012-07-06,23030.65,False
34,4,2012-07-13,20541.37,False
34,4,2012-07-20,20091.8,False
34,4,2012-07-27,20096.91,False
34,4,2012-08-03,23015.08,False
34,4,2012-08-10,22646.67,False
34,4,2012-08-17,21667.06,False
34,4,2012-08-24,19216.79,False
34,4,2012-08-31,19722.52,False
34,4,2012-09-07,21396.42,True
34,4,2012-09-14,20555.88,False
34,4,2012-09-21,18880.22,False
34,4,2012-09-28,19101.75,False
34,4,2012-10-05,19991.18,False
34,4,2012-10-12,19438.64,False
34,4,2012-10-19,20360.59,False
34,4,2012-10-26,20716.55,False
34,5,2010-02-05,21875.66,False
34,5,2010-02-12,23469.1,True
34,5,2010-02-19,20978.97,False
34,5,2010-02-26,13754.29,False
34,5,2010-03-05,18416.98,False
34,5,2010-03-12,21845.71,False
34,5,2010-03-19,19652.54,False
34,5,2010-03-26,32218.52,False
34,5,2010-04-02,22325.32,False
34,5,2010-04-09,17078.33,False
34,5,2010-04-16,12617.46,False
34,5,2010-04-23,23591.92,False
34,5,2010-04-30,18671.83,False
34,5,2010-05-07,13624.29,False
34,5,2010-05-14,14600.48,False
34,5,2010-05-21,13894.01,False
34,5,2010-05-28,13515.89,False
34,5,2010-06-04,18277.98,False
34,5,2010-06-11,17066.16,False
34,5,2010-06-18,19025.82,False
34,5,2010-06-25,14704.73,False
34,5,2010-07-02,18502.35,False
34,5,2010-07-09,14049.58,False
34,5,2010-07-16,14085.11,False
34,5,2010-07-23,14069.03,False
34,5,2010-07-30,16533.37,False
34,5,2010-08-06,16246.69,False
34,5,2010-08-13,14648.18,False
34,5,2010-08-20,15805.32,False
34,5,2010-08-27,15170.24,False
34,5,2010-09-03,15727.67,False
34,5,2010-09-10,17930.83,True
34,5,2010-09-17,16523.74,False
34,5,2010-09-24,16023.89,False
34,5,2010-10-01,19195.09,False
34,5,2010-10-08,20314.28,False
34,5,2010-10-15,17283.67,False
34,5,2010-10-22,19632.66,False
34,5,2010-10-29,15331.29,False
34,5,2010-11-05,24481.64,False
34,5,2010-11-12,28496.67,False
34,5,2010-11-19,28215.42,False
34,5,2010-11-26,65091.67,True
34,5,2010-12-03,35169.48,False
34,5,2010-12-10,46703.63,False
34,5,2010-12-17,61012.17,False
34,5,2010-12-24,87986.29,False
34,5,2010-12-31,34370.13,True
34,5,2011-01-07,23664.02,False
34,5,2011-01-14,18116.75,False
34,5,2011-01-21,16825.57,False
34,5,2011-01-28,21019.25,False
34,5,2011-02-04,24932.37,False
34,5,2011-02-11,28869.38,True
34,5,2011-02-18,28837.8,False
34,5,2011-02-25,27963.19,False
34,5,2011-03-04,27758.32,False
34,5,2011-03-11,21901.55,False
34,5,2011-03-18,21049.92,False
34,5,2011-03-25,18364.06,False
34,5,2011-04-01,20172.25,False
34,5,2011-04-08,22427.27,False
34,5,2011-04-15,20930.82,False
34,5,2011-04-22,19848.34,False
34,5,2011-04-29,16147.33,False
34,5,2011-05-06,13940.37,False
34,5,2011-05-13,15665.25,False
34,5,2011-05-20,17060.47,False
34,5,2011-05-27,16942.13,False
34,5,2011-06-03,20356.62,False
34,5,2011-06-10,18178.19,False
34,5,2011-06-17,20700.2,False
34,5,2011-06-24,18231.25,False
34,5,2011-07-01,15876.73,False
34,5,2011-07-08,17382.24,False
34,5,2011-07-15,15806.52,False
34,5,2011-07-22,17574.68,False
34,5,2011-07-29,12555.7,False
34,5,2011-08-05,15719.56,False
34,5,2011-08-12,15726.85,False
34,5,2011-08-19,16502.33,False
34,5,2011-08-26,14247.67,False
34,5,2011-09-02,14497.61,False
34,5,2011-09-09,14694.9,True
34,5,2011-09-16,21142.01,False
34,5,2011-09-23,18450.65,False
34,5,2011-09-30,18302.12,False
34,5,2011-10-07,24352.67,False
34,5,2011-10-14,21144.4,False
34,5,2011-10-21,24240.62,False
34,5,2011-10-28,20891.41,False
34,5,2011-11-04,24136.11,False
34,5,2011-11-11,26636.84,False
34,5,2011-11-18,21846.43,False
34,5,2011-11-25,66540.84,True
34,5,2011-12-02,25204.65,False
34,5,2011-12-09,36084.98,False
34,5,2011-12-16,47507.54,False
34,5,2011-12-23,67948.77,False
34,5,2011-12-30,31277.62,True
34,5,2012-01-06,25346.95,False
34,5,2012-01-13,18557.57,False
34,5,2012-01-20,21926.69,False
34,5,2012-01-27,22298.19,False
34,5,2012-02-03,19954.56,False
34,5,2012-02-10,25923.84,True
34,5,2012-02-17,37148.93,False
34,5,2012-02-24,24588.88,False
34,5,2012-03-02,24612.35,False
34,5,2012-03-09,24385.5,False
34,5,2012-03-16,20936.97,False
34,5,2012-03-23,22205.1,False
34,5,2012-03-30,17511.67,False
34,5,2012-04-06,22845.59,False
34,5,2012-04-13,17313.94,False
34,5,2012-04-20,13622.96,False
34,5,2012-04-27,13341.82,False
34,5,2012-05-04,14074.56,False
34,5,2012-05-11,16328.07,False
34,5,2012-05-18,15662.94,False
34,5,2012-05-25,17310.68,False
34,5,2012-06-01,17087.17,False
34,5,2012-06-08,21161.8,False
34,5,2012-06-15,19657.63,False
34,5,2012-06-22,18757.65,False
34,5,2012-06-29,16545.13,False
34,5,2012-07-06,16281.98,False
34,5,2012-07-13,16018.97,False
34,5,2012-07-20,12911.98,False
34,5,2012-07-27,11855.08,False
34,5,2012-08-03,13679.56,False
34,5,2012-08-10,15120.1,False
34,5,2012-08-17,15009.5,False
34,5,2012-08-24,20104.7,False
34,5,2012-08-31,16615.32,False
34,5,2012-09-07,16954.86,True
34,5,2012-09-14,18010.5,False
34,5,2012-09-21,14699.92,False
34,5,2012-09-28,22131.68,False
34,5,2012-10-05,19467.11,False
34,5,2012-10-12,15467.26,False
34,5,2012-10-19,15669.78,False
34,5,2012-10-26,18541.14,False
34,6,2010-02-05,2707.31,False
34,6,2010-02-12,2977.58,True
34,6,2010-02-19,3967.09,False
34,6,2010-02-26,4186.83,False
34,6,2010-03-05,4452.87,False
34,6,2010-03-12,2321.63,False
34,6,2010-03-19,3817.12,False
34,6,2010-03-26,3605.05,False
34,6,2010-04-02,2811.83,False
34,6,2010-04-09,3652.87,False
34,6,2010-04-16,2507.07,False
34,6,2010-04-23,3161.4,False
34,6,2010-04-30,4328.54,False
34,6,2010-05-07,5205.7,False
34,6,2010-05-14,6829.0,False
34,6,2010-05-21,5388.9,False
34,6,2010-05-28,6194.96,False
34,6,2010-06-04,3425.01,False
34,6,2010-06-11,3178.67,False
34,6,2010-06-18,3933.44,False
34,6,2010-06-25,3327.37,False
34,6,2010-07-02,3727.7,False
34,6,2010-07-09,3453.74,False
34,6,2010-07-16,2866.64,False
34,6,2010-07-23,2961.69,False
34,6,2010-07-30,4682.85,False
34,6,2010-08-06,4462.85,False
34,6,2010-08-13,4014.87,False
34,6,2010-08-20,3518.23,False
34,6,2010-08-27,2727.3,False
34,6,2010-09-03,3351.8,False
34,6,2010-09-10,2405.11,True
34,6,2010-09-17,2198.66,False
34,6,2010-09-24,2888.69,False
34,6,2010-10-01,2536.74,False
34,6,2010-10-08,2290.97,False
34,6,2010-10-15,3765.43,False
34,6,2010-10-22,3972.52,False
34,6,2010-10-29,2847.38,False
34,6,2010-11-05,3491.93,False
34,6,2010-11-12,3546.48,False
34,6,2010-11-19,1664.58,False
34,6,2010-11-26,15013.36,True
34,6,2010-12-03,3483.48,False
34,6,2010-12-10,6027.22,False
34,6,2010-12-17,8918.0,False
34,6,2010-12-24,21840.49,False
34,6,2010-12-31,3331.36,True
34,6,2011-01-07,1607.95,False
34,6,2011-01-14,2879.96,False
34,6,2011-01-21,1955.22,False
34,6,2011-01-28,1737.66,False
34,6,2011-02-04,2177.6,False
34,6,2011-02-11,3178.86,True
34,6,2011-02-18,3215.96,False
34,6,2011-02-25,2259.06,False
34,6,2011-03-04,3308.1,False
34,6,2011-03-11,3370.99,False
34,6,2011-03-18,3372.33,False
34,6,2011-03-25,3638.61,False
34,6,2011-04-01,1620.6,False
34,6,2011-04-08,1936.95,False
34,6,2011-04-15,2480.35,False
34,6,2011-04-22,3283.07,False
34,6,2011-04-29,2691.5,False
34,6,2011-05-06,2812.4,False
34,6,2011-05-13,3831.18,False
34,6,2011-05-20,4679.43,False
34,6,2011-05-27,5563.41,False
34,6,2011-06-03,3787.69,False
34,6,2011-06-10,2376.5,False
34,6,2011-06-17,2826.64,False
34,6,2011-06-24,3536.22,False
34,6,2011-07-01,3611.22,False
34,6,2011-07-08,2824.49,False
34,6,2011-07-15,2682.64,False
34,6,2011-07-22,1221.06,False
34,6,2011-07-29,3674.69,False
34,6,2011-08-05,2180.8,False
34,6,2011-08-12,1239.47,False
34,6,2011-08-19,1921.4,False
34,6,2011-08-26,3325.25,False
34,6,2011-09-02,3136.71,False
34,6,2011-09-09,3428.84,True
34,6,2011-09-16,2539.14,False
34,6,2011-09-23,1282.13,False
34,6,2011-09-30,2322.41,False
34,6,2011-10-07,2443.95,False
34,6,2011-10-14,3495.84,False
34,6,2011-10-21,1862.5,False
34,6,2011-10-28,2760.04,False
34,6,2011-11-04,2131.74,False
34,6,2011-11-11,2788.64,False
34,6,2011-11-18,1433.23,False
34,6,2011-11-25,12671.25,True
34,6,2011-12-02,3885.66,False
34,6,2011-12-09,4386.9,False
34,6,2011-12-16,5246.34,False
34,6,2011-12-23,13997.13,False
34,6,2011-12-30,4718.54,True
34,6,2012-01-06,1444.51,False
34,6,2012-01-13,1479.92,False
34,6,2012-01-20,2023.16,False
34,6,2012-01-27,1626.74,False
34,6,2012-02-03,1657.11,False
34,6,2012-02-10,2775.68,True
34,6,2012-02-17,2990.76,False
34,6,2012-02-24,2719.76,False
34,6,2012-03-02,2827.08,False
34,6,2012-03-09,1084.74,False
34,6,2012-03-16,2491.62,False
34,6,2012-03-23,2080.92,False
34,6,2012-03-30,1759.82,False
34,6,2012-04-06,2448.12,False
34,6,2012-04-13,3372.92,False
34,6,2012-04-20,2347.94,False
34,6,2012-04-27,3489.63,False
34,6,2012-05-04,3069.57,False
34,6,2012-05-11,2410.54,False
34,6,2012-05-18,4648.72,False
34,6,2012-05-25,4404.72,False
34,6,2012-06-01,3892.85,False
34,6,2012-06-08,578.2,False
34,6,2012-06-15,2465.95,False
34,6,2012-06-22,2437.87,False
34,6,2012-06-29,3342.31,False
34,6,2012-07-06,2741.47,False
34,6,2012-07-13,3041.52,False
34,6,2012-07-20,2460.34,False
34,6,2012-07-27,1523.27,False
34,6,2012-08-03,1676.47,False
34,6,2012-08-10,2607.21,False
34,6,2012-08-17,1192.06,False
34,6,2012-08-24,2761.18,False
34,6,2012-08-31,2421.42,False
34,6,2012-09-07,3224.17,True
34,6,2012-09-14,3750.97,False
34,6,2012-09-21,3578.25,False
34,6,2012-09-28,1736.17,False
34,6,2012-10-05,2472.4,False
34,6,2012-10-12,1850.3,False
34,6,2012-10-19,4222.17,False
34,6,2012-10-26,2484.78,False
35,1,2010-02-05,23067.89,False
35,1,2010-02-12,32214.61,True
35,1,2010-02-19,30489.08,False
35,1,2010-02-26,16313.76,False
35,1,2010-03-05,20670.93,False
35,1,2010-03-12,19854.36,False
35,1,2010-03-19,20871.75,False
35,1,2010-03-26,24925.29,False
35,1,2010-04-02,57393.62,False
35,1,2010-04-09,28909.17,False
35,1,2010-04-16,15274.03,False
35,1,2010-04-23,16086.77,False
35,1,2010-04-30,16069.84,False
35,1,2010-05-07,16445.17,False
35,1,2010-05-14,16388.97,False
35,1,2010-05-21,16314.57,False
35,1,2010-05-28,16117.5,False
35,1,2010-06-04,15683.8,False
35,1,2010-06-11,17119.97,False
35,1,2010-06-18,16893.57,False
35,1,2010-06-25,16853.4,False
35,1,2010-07-02,15725.07,False
35,1,2010-07-09,15400.69,False
35,1,2010-07-16,15846.72,False
35,1,2010-07-23,15486.86,False
35,1,2010-07-30,17534.62,False
35,1,2010-08-06,17404.81,False
35,1,2010-08-13,15368.41,False
35,1,2010-08-20,14766.35,False
35,1,2010-08-27,12567.18,False
35,1,2010-09-03,12230.71,False
35,1,2010-09-10,14773.76,True
35,1,2010-09-17,13533.89,False
35,1,2010-09-24,14027.22,False
35,1,2010-10-01,13687.73,False
35,1,2010-10-08,18191.86,False
35,1,2010-10-15,18887.28,False
35,1,2010-10-22,22805.02,False
35,1,2010-10-29,42092.63,False
35,1,2010-11-05,22610.72,False
35,1,2010-11-12,12979.44,False
35,1,2010-11-19,12590.49,False
35,1,2010-11-26,15200.39,True
35,1,2010-12-03,17770.46,False
35,1,2010-12-10,23690.52,False
35,1,2010-12-17,33884.07,False
35,1,2010-12-24,43837.65,False
35,1,2010-12-31,11911.21,True
35,1,2011-01-07,10260.72,False
35,1,2011-01-14,11238.5,False
35,1,2011-01-21,12141.24,False
35,1,2011-01-28,12313.63,False
35,1,2011-02-04,13762.2,False
35,1,2011-02-11,24441.69,True
35,1,2011-02-18,25786.64,False
35,1,2011-02-25,12634.31,False
35,1,2011-03-04,14932.06,False
35,1,2011-03-11,14442.5,False
35,1,2011-03-18,13352.23,False
35,1,2011-03-25,13155.52,False
35,1,2011-04-01,13887.83,False
35,1,2011-04-08,16731.93,False
35,1,2011-04-15,18273.5,False
35,1,2011-04-22,39134.26,False
35,1,2011-04-29,23121.22,False
35,1,2011-05-06,14389.18,False
35,1,2011-05-13,13192.84,False
35,1,2011-05-20,12422.43,False
35,1,2011-05-27,12801.02,False
35,1,2011-06-03,12364.78,False
35,1,2011-06-10,12104.3,False
35,1,2011-06-17,12332.24,False
35,1,2011-06-24,12972.75,False
35,1,2011-07-01,12321.71,False
35,1,2011-07-08,12082.54,False
35,1,2011-07-15,13323.29,False
35,1,2011-07-22,12227.28,False
35,1,2011-07-29,12565.96,False
35,1,2011-08-05,12071.94,False
35,1,2011-08-12,13114.27,False
35,1,2011-08-19,12731.94,False
35,1,2011-08-26,13851.99,False
35,1,2011-09-02,12717.35,False
35,1,2011-09-09,14410.74,True
35,1,2011-09-16,14468.93,False
35,1,2011-09-23,14071.28,False
35,1,2011-09-30,14270.03,False
35,1,2011-10-07,17313.6,False
35,1,2011-10-14,16643.59,False
35,1,2011-10-21,21914.98,False
35,1,2011-10-28,29066.51,False
35,1,2011-11-04,13764.9,False
35,1,2011-11-11,14595.42,False
35,1,2011-11-18,13282.63,False
35,1,2011-11-25,13274.28,True
35,1,2011-12-02,17942.15,False
35,1,2011-12-09,22826.89,False
35,1,2011-12-16,30367.47,False
35,1,2011-12-23,37706.15,False
35,1,2011-12-30,16216.84,True
35,1,2012-01-06,10553.44,False
35,1,2012-01-13,10484.29,False
35,1,2012-01-20,13568.92,False
35,1,2012-01-27,11397.84,False
35,1,2012-02-03,14975.18,False
35,1,2012-02-10,20751.07,True
35,1,2012-02-17,31378.87,False
35,1,2012-02-24,11729.58,False
35,1,2012-03-02,13089.05,False
35,1,2012-03-09,14983.37,False
35,1,2012-03-16,14458.32,False
35,1,2012-03-23,14114.56,False
35,1,2012-03-30,18105.06,False
35,1,2012-04-06,37430.48,False
35,1,2012-04-13,20991.99,False
35,1,2012-04-20,12154.9,False
35,1,2012-04-27,12062.86,False
35,1,2012-05-04,11752.71,False
35,1,2012-05-11,14037.06,False
35,1,2012-05-18,11499.45,False
35,1,2012-05-25,11425.46,False
35,1,2012-06-01,11256.0,False
35,1,2012-06-08,11867.81,False
35,1,2012-06-15,12285.9,False
35,1,2012-06-22,12530.47,False
35,1,2012-06-29,11739.28,False
35,1,2012-07-06,12319.61,False
35,1,2012-07-13,12045.65,False
35,1,2012-07-20,13040.04,False
35,1,2012-07-27,12961.03,False
35,1,2012-08-03,12989.21,False
35,1,2012-08-10,13993.25,False
35,1,2012-08-17,14780.21,False
35,1,2012-08-24,12428.95,False
35,1,2012-08-31,12178.16,False
35,1,2012-09-07,12754.74,True
35,1,2012-09-14,13654.18,False
35,1,2012-09-21,13687.84,False
35,1,2012-09-28,14604.0,False
35,1,2012-10-05,16937.81,False
35,1,2012-10-12,18261.41,False
35,1,2012-10-19,19767.19,False
35,1,2012-10-26,25693.46,False
35,2,2010-02-05,57523.15,False
35,2,2010-02-12,49657.69,True
35,2,2010-02-19,58388.44,False
35,2,2010-02-26,48306.46,False
35,2,2010-03-05,57248.2,False
35,2,2010-03-12,54780.63,False
35,2,2010-03-19,51888.47,False
35,2,2010-03-26,51114.85,False
35,2,2010-04-02,53866.29,False
35,2,2010-04-09,57710.51,False
35,2,2010-04-16,54263.56,False
35,2,2010-04-23,57010.39,False
35,2,2010-04-30,55273.73,False
35,2,2010-05-07,55471.31,False
35,2,2010-05-14,55573.34,False
35,2,2010-05-21,58758.25,False
35,2,2010-05-28,61314.72,False
35,2,2010-06-04,60726.0,False
35,2,2010-06-11,60970.5,False
35,2,2010-06-18,61267.78,False
35,2,2010-06-25,59534.72,False
35,2,2010-07-02,60918.96,False
35,2,2010-07-09,63873.14,False
35,2,2010-07-16,62680.38,False
35,2,2010-07-23,59334.69,False
35,2,2010-07-30,63357.71,False
35,2,2010-08-06,58778.53,False
35,2,2010-08-13,56859.39,False
35,2,2010-08-20,55156.58,False
35,2,2010-08-27,44522.17,False
35,2,2010-09-03,47470.7,False
35,2,2010-09-10,47404.42,True
35,2,2010-09-17,40923.28,False
35,2,2010-09-24,39838.11,False
35,2,2010-10-01,39097.71,False
35,2,2010-10-08,43077.21,False
35,2,2010-10-15,40042.47,False
35,2,2010-10-22,40563.34,False
35,2,2010-10-29,42073.92,False
35,2,2010-11-05,41571.69,False
35,2,2010-11-12,38111.48,False
35,2,2010-11-19,38912.02,False
35,2,2010-11-26,38155.57,True
35,2,2010-12-03,36817.31,False
35,2,2010-12-10,38773.48,False
35,2,2010-12-17,40907.76,False
35,2,2010-12-24,45908.12,False
35,2,2010-12-31,27739.78,True
35,2,2011-01-07,33206.68,False
35,2,2011-01-14,34757.65,False
35,2,2011-01-21,34501.02,False
35,2,2011-01-28,33777.29,False
35,2,2011-02-04,36232.14,False
35,2,2011-02-11,40917.36,True
35,2,2011-02-18,41283.17,False
35,2,2011-02-25,41680.16,False
35,2,2011-03-04,42923.24,False
35,2,2011-03-11,39565.61,False
35,2,2011-03-18,40641.22,False
35,2,2011-03-25,38151.13,False
35,2,2011-04-01,40896.65,False
35,2,2011-04-08,42813.22,False
35,2,2011-04-15,38351.22,False
35,2,2011-04-22,41722.31,False
35,2,2011-04-29,41543.27,False
35,2,2011-05-06,42010.99,False
35,2,2011-05-13,38726.45,False
35,2,2011-05-20,42065.97,False
35,2,2011-05-27,40660.87,False
35,2,2011-06-03,45773.47,False
35,2,2011-06-10,43223.11,False
35,2,2011-06-17,44898.59,False
35,2,2011-06-24,44885.81,False
35,2,2011-07-01,45541.04,False
35,2,2011-07-08,44450.62,False
35,2,2011-07-15,45536.19,False
35,2,2011-07-22,43264.15,False
35,2,2011-07-29,42411.59,False
35,2,2011-08-05,42476.78,False
35,2,2011-08-12,45907.06,False
35,2,2011-08-19,44788.93,False
35,2,2011-08-26,47710.92,False
35,2,2011-09-02,42995.33,False
35,2,2011-09-09,47495.03,True
35,2,2011-09-16,38416.36,False
35,2,2011-09-23,35800.9,False
35,2,2011-09-30,39162.6,False
35,2,2011-10-07,38446.66,False
35,2,2011-10-14,38190.53,False
35,2,2011-10-21,39234.48,False
35,2,2011-10-28,36530.07,False
35,2,2011-11-04,32311.36,False
35,2,2011-11-11,43610.88,False
35,2,2011-11-18,39456.11,False
35,2,2011-11-25,43976.52,True
35,2,2011-12-02,40597.98,False
35,2,2011-12-09,42603.41,False
35,2,2011-12-16,44343.61,False
35,2,2011-12-23,57325.84,False
35,2,2011-12-30,40665.9,True
35,2,2012-01-06,37055.46,False
35,2,2012-01-13,36827.88,False
35,2,2012-01-20,37811.44,False
35,2,2012-01-27,30991.75,False
35,2,2012-02-03,40208.54,False
35,2,2012-02-10,42306.0,True
35,2,2012-02-17,41291.26,False
35,2,2012-02-24,44479.38,False
35,2,2012-03-02,41260.1,False
35,2,2012-03-09,42977.34,False
35,2,2012-03-16,42861.09,False
35,2,2012-03-23,41108.16,False
35,2,2012-03-30,42091.99,False
35,2,2012-04-06,44663.57,False
35,2,2012-04-13,41759.92,False
35,2,2012-04-20,42021.54,False
35,2,2012-04-27,42188.54,False
35,2,2012-05-04,42882.29,False
35,2,2012-05-11,42636.36,False
35,2,2012-05-18,41474.05,False
35,2,2012-05-25,43316.23,False
35,2,2012-06-01,48217.98,False
35,2,2012-06-08,47355.8,False
35,2,2012-06-15,46771.12,False
35,2,2012-06-22,44782.24,False
35,2,2012-06-29,51342.15,False
35,2,2012-07-06,53806.55,False
35,2,2012-07-13,47347.16,False
35,2,2012-07-20,46992.14,False
35,2,2012-07-27,46831.31,False
35,2,2012-08-03,50386.65,False
35,2,2012-08-10,50938.09,False
35,2,2012-08-17,53133.54,False
35,2,2012-08-24,53396.39,False
35,2,2012-08-31,53264.16,False
35,2,2012-09-07,55624.21,True
35,2,2012-09-14,46614.1,False
35,2,2012-09-21,44688.81,False
35,2,2012-09-28,45028.96,False
35,2,2012-10-05,49505.75,False
35,2,2012-10-12,46110.32,False
35,2,2012-10-19,45374.49,False
